scorer,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000,DLC_resnet50_ReCal_BotDec17shuffle1_50000
bodyparts,Rpaw,Rpaw,Rpaw,Rpaw_D1,Rpaw_D1,Rpaw_D1,Rpaw_D2,Rpaw_D2,Rpaw_D2,Rpaw_D3,Rpaw_D3,Rpaw_D3,Rpaw_D4,Rpaw_D4,Rpaw_D4,Lpaw,Lpaw,Lpaw,Lpaw_D1,Lpaw_D1,Lpaw_D1,Lpaw_D2,Lpaw_D2,Lpaw_D2,Lpaw_D3,Lpaw_D3,Lpaw_D3,Lpaw_D4,Lpaw_D4,Lpaw_D4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,522.9449462890625,220.7729034423828,0.9999963045120239,541.5213623046875,233.1078643798828,0.9999904632568359,549.806884765625,218.81414794921875,0.9999788999557495,542.3472290039062,200.75213623046875,0.9999611377716064,519.935791015625,200.7180633544922,0.999991238117218,504.506103515625,293.4191589355469,0.9999995827674866,530.2535400390625,288.24310302734375,0.9999901056289673,530.993896484375,301.7726745605469,0.9999915361404419,524.9947509765625,312.3370056152344,0.9999979734420776,504.156494140625,308.43231201171875,0.9999986886978149
1,521.3516845703125,219.78587341308594,0.9999971389770508,539.6563110351562,232.44052124023438,0.9999896287918091,548.4903564453125,217.88670349121094,0.9999711513519287,540.8568115234375,199.707275390625,0.9999622702598572,518.9177856445312,199.57882690429688,0.9999961256980896,502.4862060546875,293.0111389160156,0.9999998807907104,526.7740478515625,287.5501708984375,0.9999879002571106,527.9818725585938,301.8792724609375,0.9999810457229614,522.1497802734375,312.22711181640625,0.9999971389770508,501.4917297363281,307.7474060058594,0.9999991655349731
2,518.2914428710938,219.66676330566406,0.9999884366989136,537.2538452148438,232.34136962890625,0.9999971389770508,544.9502563476562,217.97732543945312,0.9999611377716064,538.1607666015625,200.41676330566406,0.9999589920043945,515.4317626953125,199.55767822265625,0.9999976754188538,498.6119079589844,292.5976867675781,0.9999998807907104,523.1983032226562,286.6044616699219,0.999993085861206,524.9949951171875,301.2845458984375,0.9999729990959167,518.5690307617188,310.4834899902344,0.9999985694885254,497.2253723144531,308.1345520019531,0.9999970197677612
3,515.8267822265625,219.56826782226562,0.9999916553497314,534.3611450195312,232.73605346679688,0.9999972581863403,542.3247680664062,217.4085693359375,0.9999357461929321,534.5591430664062,200.09945678710938,0.9999903440475464,512.1942749023438,200.36758422851562,0.9999961853027344,493.7207336425781,291.3842468261719,0.9999980926513672,519.3280029296875,287.23236083984375,0.9999971985816956,519.7501220703125,301.6802673339844,0.9999895095825195,514.4049072265625,311.0603942871094,0.9999984502792358,491.0437316894531,308.6014709472656,0.9999951720237732
4,512.8876953125,219.91958618164062,0.9999895095825195,532.1782836914062,232.62716674804688,0.9999954700469971,539.30029296875,217.39483642578125,0.9998893737792969,530.9920654296875,198.74940490722656,0.9999915361404419,507.8388671875,201.19097900390625,0.9999927282333374,489.70843505859375,292.968017578125,0.9999992847442627,513.0883178710938,287.4319763183594,0.9999886751174927,516.080322265625,301.5486755371094,0.999990701675415,509.6776428222656,311.0998840332031,0.9999977350234985,488.715576171875,307.6781921386719,0.9999983310699463
5,511.0804138183594,219.90782165527344,0.9999765157699585,532.7532348632812,230.32615661621094,0.9999982118606567,538.1314697265625,215.42855834960938,0.9998902082443237,528.1494750976562,198.32965087890625,0.9999792575836182,505.42669677734375,201.18910217285156,0.9999905824661255,486.4169006347656,292.4932556152344,0.9999999403953552,509.4501037597656,287.34619140625,0.9999730587005615,511.7110595703125,301.7789001464844,0.9999672770500183,505.7425231933594,311.3471374511719,0.9999961256980896,484.9310607910156,307.5356140136719,0.9999990463256836
6,510.92413330078125,219.75221252441406,0.9999752044677734,533.3593139648438,229.1565704345703,0.9999986886978149,537.73876953125,214.5552978515625,0.9999281764030457,527.247802734375,197.724853515625,0.9999859929084778,504.4632873535156,201.251953125,0.9999918937683105,484.2366943359375,292.9991760253906,0.9999998807907104,507.63720703125,285.2336120605469,0.9999725818634033,509.71966552734375,300.91552734375,0.9999620318412781,502.9888916015625,309.9910888671875,0.9999963641166687,482.13848876953125,307.7366638183594,0.999998152256012
7,509.1270751953125,219.8374481201172,0.9999724626541138,531.4932861328125,228.46754455566406,0.9999986886978149,536.20263671875,214.7213897705078,0.9999690055847168,525.4816284179688,197.1855926513672,0.9999871253967285,503.0103454589844,200.4713592529297,0.9999959468841553,480.5533752441406,292.44586181640625,0.9999992251396179,502.8631286621094,285.83135986328125,0.999994695186615,504.74627685546875,300.6222839355469,0.9999796152114868,499.64569091796875,309.9591064453125,0.9999985694885254,477.0664367675781,308.0509948730469,0.9999927282333374
8,507.1781005859375,219.5967559814453,0.9999830722808838,529.9625244140625,227.89620971679688,0.9999980926513672,534.4556884765625,214.64730834960938,0.9999832510948181,523.0278930664062,197.46670532226562,0.999981164932251,501.31268310546875,200.61123657226562,0.9999982118606567,475.5828552246094,290.9845275878906,0.9999984502792358,497.9305725097656,285.6093444824219,0.9999926090240479,500.4890441894531,301.2000732421875,0.9999880790710449,493.9046936035156,310.6441650390625,0.9999963641166687,473.396728515625,307.7175598144531,0.9999971389770508
