right_x,right_y,top_x,top_y,left_x,left_y,X,Y,Z
340.27922077922074,161.05844155844147,170.14935064935062,401.31818181818176,37.68181818181816,192.22727272727263,0,0,0
562.3571428571429,198.72077922077915,158.46103896103895,57.16233766233756,307.8116883116883,170.1493506493506,10,0,0
457.1623376623377,372.7467532467532,559.7597402597403,45.47402597402589,598.7207792207793,214.30519480519473,20,0,0
93.525974025974,196.12337662337654,564.9545454545455,441.57792207792204,240.27922077922076,368.8506493506493,30,0,0
